"id","country_id:id","state_id:id","code","name","name@es_419"
"res_locality_mx_pue_14","base.mx","base.state_mx_pue","14","Zacatlán","Zacatlán"
"res_locality_mx_pue_15","base.mx","base.state_mx_pue","15","Xicotepec","Xicotepec"
"res_locality_mx_pue_16","base.mx","base.state_mx_pue","16","Ciudad Serdán","Ciudad Serdán"
"res_locality_mx_pue_17","base.mx","base.state_mx_pue","17","Amozoc","Amozoc"
"res_locality_mx_que_04","base.mx","base.state_mx_qro","04","El Pueblito","El Pueblito"
"res_locality_mx_slp_02","base.mx","base.state_mx_slp","02","Ébano","Ébano"
"res_locality_mx_slp_03","base.mx","base.state_mx_slp","03","Matehuala","Matehuala"
"res_locality_mx_slp_04","base.mx","base.state_mx_slp","04","Rioverde","Rioverde"
"res_locality_mx_slp_05","base.mx","base.state_mx_slp","05","San Luis Potosí","San Luis Potosí"
"res_locality_mx_slp_06","base.mx","base.state_mx_slp","06","Soledad de Graciano Sánchez","Soledad de Graciano Sánchez"
"res_locality_mx_slp_07","base.mx","base.state_mx_slp","07","Charcas","Charcas"
"res_locality_mx_slp_08","base.mx","base.state_mx_slp","08","Salinas de Hidalgo","Salinas de Hidalgo"
"res_locality_mx_slp_09","base.mx","base.state_mx_slp","09","Cárdenas","Cárdenas"
"res_locality_mx_slp_10","base.mx","base.state_mx_slp","10","Cerritos","Cerritos"
"res_locality_mx_slp_11","base.mx","base.state_mx_slp","11","Tamuin","Tamuín"
"res_locality_mx_slp_12","base.mx","base.state_mx_slp","12","Tamasopo","Tamasopo"
"res_locality_mx_slp_13","base.mx","base.state_mx_slp","13","Ciudad del Maíz","Ciudad del Maíz"
"res_locality_mx_slp_14","base.mx","base.state_mx_slp","14","Cedral","Cedral"
"res_locality_mx_slp_15","base.mx","base.state_mx_slp","15","Tierra Nueva","Tierra Nueva"
"res_locality_mx_slp_16","base.mx","base.state_mx_slp","16","Villa de Reyes","Villa de Reyes"
"res_locality_mx_slp_17","base.mx","base.state_mx_slp","17","Fracción el Refugio","Fracción el Refugio"
"res_locality_mx_slp_18","base.mx","base.state_mx_slp","18","Tamazunchale","Tamazunchale"
"res_locality_mx_slp_19","base.mx","base.state_mx_slp","19","Santa María del Río","Santa María del Río"
"res_locality_mx_slp_20","base.mx","base.state_mx_slp","20","El Naranjo","El Naranjo"
"res_locality_mx_son_02","base.mx","base.state_mx_son","02","Agua Prieta","Agua Prieta"
"res_locality_mx_son_03","base.mx","base.state_mx_son","03","Heroica Caborca","Heroica Caborca"
"res_locality_mx_son_04","base.mx","base.state_mx_son","04","Ciudad Obregón","Ciudad Obregón"
"res_locality_mx_son_05","base.mx","base.state_mx_son","05","Empalme","Empalme"
"res_locality_mx_son_06","base.mx","base.state_mx_son","06","Heroica Guaymas","Heroica Guaymas"
"res_locality_mx_son_07","base.mx","base.state_mx_son","07","Hermosillo","Hermosillo"
"res_locality_mx_son_08","base.mx","base.state_mx_son","08","Huatabampo","Huatabampo"
"res_locality_mx_son_09","base.mx","base.state_mx_son","09","Navojoa","Navojoa"
"res_locality_mx_son_10","base.mx","base.state_mx_son","10","Heroica Nogales","Heroica Nogales"
"res_locality_mx_son_11","base.mx","base.state_mx_son","11","Puerto Peñasco","Puerto Peñasco"
"res_locality_mx_son_12","base.mx","base.state_mx_son","12","Heroica Ciudad de Cananea","Heroica Ciudad de Cananea"
"res_locality_mx_son_13","base.mx","base.state_mx_son","13","Sonoita","Sonoita"
"res_locality_mx_son_14","base.mx","base.state_mx_son","14","Magdalena de Kino","Magdalena de Kino"
"res_locality_mx_tam_02","base.mx","base.state_mx_tamps","02","Ciudad Camargo","Ciudad Camargo"
"res_locality_mx_tam_03","base.mx","base.state_mx_tamps","03","Ciudad Madero","Ciudad Madero"
"res_locality_mx_tam_04","base.mx","base.state_mx_tamps","04","Ciudad Mante","Ciudad Mante"
"res_locality_mx_tam_05","base.mx","base.state_mx_tamps","05","Heroica Matamoros","Heroica Matamoros"
"res_locality_mx_tam_06","base.mx","base.state_mx_tamps","06","Nuevo Laredo","Nuevo Laredo"
"res_locality_mx_tam_07","base.mx","base.state_mx_tamps","07","Reynosa","Reynosa"
"res_locality_mx_tam_08","base.mx","base.state_mx_tamps","08","Ciudad Río Bravo","Ciudad Río Bravo"
"res_locality_mx_tam_09","base.mx","base.state_mx_tamps","09","San Fernando","San Fernando"
"res_locality_mx_tam_10","base.mx","base.state_mx_tamps","10","Tampico","Tampico"
"res_locality_mx_tam_11","base.mx","base.state_mx_tamps","11","Ciudad Victoria","Ciudad Victoria"
"res_locality_mx_tam_12","base.mx","base.state_mx_tamps","12","González","González"
"res_locality_mx_tam_13","base.mx","base.state_mx_tamps","13","Jaumave","Jaumave"
"res_locality_mx_tam_14","base.mx","base.state_mx_tamps","14","Ciudad Gustavo Díaz Ordaz","Ciudad Gustavo Díaz Ordaz"
"res_locality_mx_tam_15","base.mx","base.state_mx_tamps","15","Estación Manuel (Úrsulo Galván)","Estación Manuel (Úrsulo Galván)"
"res_locality_mx_tam_16","base.mx","base.state_mx_tamps","16","Xicoténcatl","Xicoténcatl"
"res_locality_mx_tam_17","base.mx","base.state_mx_tamps","17","Ciudad Miguel Alemán","Ciudad Miguel Alemán"
"res_locality_mx_tam_18","base.mx","base.state_mx_tamps","18","Soto la Marina","Soto la Marina"
"res_locality_mx_tam_19","base.mx","base.state_mx_tamps","19","Ciudad Tula","Ciudad Tula"
"res_locality_mx_tam_20","base.mx","base.state_mx_tamps","20","Nueva Ciudad Guerrero","Nueva Ciudad Guerrero"
"res_locality_mx_tam_21","base.mx","base.state_mx_tamps","21","Valle Hermoso","Valle Hermoso"
"res_locality_mx_yuc_02","base.mx","base.state_mx_yuc","02","Tizimín","Tizimín"
"res_locality_mx_yuc_03","base.mx","base.state_mx_yuc","03","Ticul","Ticul"
"res_locality_mx_yuc_04","base.mx","base.state_mx_yuc","04","Motul de Carrillo Puerto","Motul de Carrillo Puerto"
"res_locality_mx_yuc_05","base.mx","base.state_mx_yuc","05","Valladolid","Valladolid"
"res_locality_mx_yuc_06","base.mx","base.state_mx_yuc","06","Kanasín","Kanasín"
"res_locality_mx_agu_01","base.mx","base.state_mx_ags","01","Aguascalientes","Aguascalientes"
"res_locality_mx_agu_02","base.mx","base.state_mx_ags","02","Calvillo","Calvillo"
"res_locality_mx_agu_03","base.mx","base.state_mx_ags","03","San Francisco de los Romo","San Francisco de los Romo"
"res_locality_mx_agu_04","base.mx","base.state_mx_ags","04","Jesús María","Jesús María"
"res_locality_mx_agu_05","base.mx","base.state_mx_ags","05","Pabellón de Arteaga","Pabellón de Arteaga"
"res_locality_mx_agu_06","base.mx","base.state_mx_ags","06","Rincón de Romos","Rincón de Romos"
"res_locality_mx_agu_07","base.mx","base.state_mx_ags","07","Asientos","Asientos"
"res_locality_mx_agu_08","base.mx","base.state_mx_ags","08","Tepezalá","Tepezalá"
"res_locality_mx_agu_09","base.mx","base.state_mx_ags","09","Cosío","Cosío"
"res_locality_mx_bcn_01","base.mx","base.state_mx_bc","01","Ensenada","Ensenada"
"res_locality_mx_bcn_02","base.mx","base.state_mx_bc","02","Mexicali","Mexicali"
"res_locality_mx_bcn_03","base.mx","base.state_mx_bc","03","Tecate","Tecate"
"res_locality_mx_bcn_04","base.mx","base.state_mx_bc","04","Tijuana","Tijuana"
"res_locality_mx_bcn_05","base.mx","base.state_mx_bc","05","Playas de Rosarito","Playas de Rosarito"
"res_locality_mx_bcn_06","base.mx","base.state_mx_bc","06","Rodolfo Sánchez T. (Maneadero)","Rodolfo Sánchez T. (Maneadero)"
"res_locality_mx_bcn_07","base.mx","base.state_mx_bc","07","San Felipe","San Felipe"
"res_locality_mx_bcs_01","base.mx","base.state_mx_bcs","01","Ciudad Constitución","Ciudad Constitución"
"res_locality_mx_bcs_02","base.mx","base.state_mx_bcs","02","La Paz","La Paz"
"res_locality_mx_bcs_03","base.mx","base.state_mx_bcs","03","Cabo San Lucas","Cabo San Lucas"
"res_locality_mx_bcs_04","base.mx","base.state_mx_bcs","04","San José del Cabo","San José del Cabo"
"res_locality_mx_bcs_05","base.mx","base.state_mx_bcs","05","Loreto","Loreto"
"res_locality_mx_bcs_06","base.mx","base.state_mx_bcs","06","Puerto Adolfo López Mateos","Puerto Adolfo López Mateos"
"res_locality_mx_bcs_07","base.mx","base.state_mx_bcs","07","Todos Santos","Todos Santos"
"res_locality_mx_bcs_08","base.mx","base.state_mx_bcs","08","Heroica Mulegé","Heroica Mulegé"
"res_locality_mx_bcs_09","base.mx","base.state_mx_bcs","09","Villa Alberto Andrés Alvarado Arámburo","Villa Alberto Andrés Alvarado Arámburo"
"res_locality_mx_bcs_10","base.mx","base.state_mx_bcs","10","San Ignacio","San Ignacio"
"res_locality_mx_bcs_11","base.mx","base.state_mx_bcs","11","Guerrero Negro","Guerrero Negro"
"res_locality_mx_bcs_12","base.mx","base.state_mx_bcs","12","Santa Rosalía","Santa Rosalía"
"res_locality_mx_cam_01","base.mx","base.state_mx_camp","01","San Francisco de Campeche","San Francisco de Campeche"
"res_locality_mx_cam_02","base.mx","base.state_mx_camp","02","Ciudad del Carmen","Ciudad del Carmen"
"res_locality_mx_cam_03","base.mx","base.state_mx_camp","03","Calkini","Calkiní"
"res_locality_mx_cam_04","base.mx","base.state_mx_camp","04","Candelaria","Candelaria"
"res_locality_mx_cam_05","base.mx","base.state_mx_camp","05","Escárcega","Escárcega"
"res_locality_mx_cam_06","base.mx","base.state_mx_camp","06","Sabancuy","Sabancuy"
"res_locality_mx_cam_07","base.mx","base.state_mx_camp","07","Hopelchén","Hopelchén"
"res_locality_mx_cam_08","base.mx","base.state_mx_camp","08","Champotón","Champotón"
"res_locality_mx_cam_09","base.mx","base.state_mx_camp","09","Hecelchakán","Hecelchakán"
"res_locality_mx_cam_11","base.mx","base.state_mx_camp","11","Pomuch","Pomuch"
"res_locality_mx_chh_01","base.mx","base.state_mx_chih","01","Santa Rosalía de Camargo","Santa Rosalía de Camargo"
"res_locality_mx_chh_02","base.mx","base.state_mx_chih","02","Chihuahua","Chihuahua"
"res_locality_mx_chh_03","base.mx","base.state_mx_chih","03","Cuauhtémoc","Cuauhtémoc"
"res_locality_mx_chh_04","base.mx","base.state_mx_chih","04","Delicias","Delicias"
"res_locality_mx_chh_05","base.mx","base.state_mx_chih","05","Hidalgo del Parral","Hidalgo del Parral"
"res_locality_mx_chh_06","base.mx","base.state_mx_chih","06","Juárez","Juárez"
"res_locality_mx_chh_07","base.mx","base.state_mx_chih","07","Nuevo Casas Grandes","Nuevo Casas Grandes"
"res_locality_mx_chh_09","base.mx","base.state_mx_chih","09","Madera","Madera"
"res_locality_mx_chh_10","base.mx","base.state_mx_chih","10","Colonia Anáhuac","Colonia Anáhuac"
"res_locality_mx_chh_11","base.mx","base.state_mx_chih","11","Juan Aldama","Juan Aldama"
"res_locality_mx_chh_12","base.mx","base.state_mx_chih","12","José Mariano Jiménez","José Mariano Jiménez"
"res_locality_mx_chh_13","base.mx","base.state_mx_chih","13","Manuel Ojinaga","Manuel Ojinaga"
"res_locality_mx_chh_14","base.mx","base.state_mx_chih","14","Bachíniva","Bachíniva"
"res_locality_mx_chh_15","base.mx","base.state_mx_chih","15","Saucillo","Saucillo"
"res_locality_mx_chp_01","base.mx","base.state_mx_chis","01","Comitán de Domínguez","Comitán de Domínguez"
"res_locality_mx_chp_02","base.mx","base.state_mx_chis","02","San Cristóbal de las Casas","San Cristóbal de las Casas"
"res_locality_mx_chp_25","base.mx","base.state_mx_chis","25","Acala","Acala"
"res_locality_mx_chp_03","base.mx","base.state_mx_chis","03","Tapachula de Córdova y Ordóñez","Tapachula de Córdova y Ordóñez"
"res_locality_mx_chp_04","base.mx","base.state_mx_chis","04","Tuxtla Gutiérrez","Tuxtla Gutiérrez"
"res_locality_mx_chp_05","base.mx","base.state_mx_chis","05","Venustiano Carranza","Venustiano Carranza"
"res_locality_mx_chp_06","base.mx","base.state_mx_chis","06","Jiquipilas","Jiquipilas"
"res_locality_mx_chp_07","base.mx","base.state_mx_chis","07","Villaflores","Villaflores"
"res_locality_mx_chp_08","base.mx","base.state_mx_chis","08","Las Margaritas","Las Margaritas"
"res_locality_mx_chp_09","base.mx","base.state_mx_chis","09","Arriaga","Arriaga"
"res_locality_mx_chp_10","base.mx","base.state_mx_chis","10","Palenque","Palenque"
"res_locality_mx_chp_11","base.mx","base.state_mx_chis","11","Ocosingo","Ocosingo"
"res_locality_mx_chp_12","base.mx","base.state_mx_chis","12","Tonalá","Tonalá"
"res_locality_mx_chp_13","base.mx","base.state_mx_chis","13","Mapastepec","Mapastepec"
"res_locality_mx_chp_14","base.mx","base.state_mx_chis","14","Las Rosas","Las Rosas"
"res_locality_mx_chp_15","base.mx","base.state_mx_chis","15","Chiapa de Corzo","Chiapa de Corzo"
"res_locality_mx_chp_16","base.mx","base.state_mx_chis","16","Cacahoatán","Cacahoatán"
"res_locality_mx_chp_17","base.mx","base.state_mx_chis","17","Ocozocoautla de Espinosa","Ocozocoautla de Espinosa"
"res_locality_mx_chp_18","base.mx","base.state_mx_chis","18","Cintalapa de Figueroa","Cintalapa de Figueroa"
"res_locality_mx_chp_19","base.mx","base.state_mx_chis","19","Pichucalco","Pichucalco"
"res_locality_mx_chp_20","base.mx","base.state_mx_chis","20","Puerto Madero (San Benito)","Puerto Madero (San Benito)"
"res_locality_mx_chp_21","base.mx","base.state_mx_chis","21","Pijijiapan","Pijijiapan"
"res_locality_mx_chp_22","base.mx","base.state_mx_chis","22","Reforma","Reforma"
"res_locality_mx_chp_23","base.mx","base.state_mx_chis","23","Huixtla","Huixtla"
"res_locality_mx_chp_24","base.mx","base.state_mx_chis","24","Motozintla de Mendoza","Motozintla de Mendoza"
"res_locality_mx_coa_01","base.mx","base.state_mx_coah","01","Ciudad Acuña","Ciudad Acuña"
"res_locality_mx_coa_02","base.mx","base.state_mx_coah","02","Frontera","Frontera"
"res_locality_mx_col_01","base.mx","base.state_mx_col","01","Colima","Colima"
"res_locality_mx_col_02","base.mx","base.state_mx_col","02","Manzanillo","Manzanillo"
"res_locality_mx_col_03","base.mx","base.state_mx_col","03","Tecoman","Tecomán"
"res_locality_mx_col_04","base.mx","base.state_mx_col","04","Ciudad de Villa de Álvarez","Ciudad de Villa de Álvarez"
"res_locality_mx_col_05","base.mx","base.state_mx_col","05","Ciudad de Armería","Ciudad de Armería"
"res_locality_mx_cmx_01","base.mx","base.state_mx_df","01","Ciudad de México (Álvaro Obregón)","Ciudad de México (Álvaro Obregón)"
"res_locality_mx_cmx_02","base.mx","base.state_mx_df","02","Ciudad de México (Azcapotzalco)","Ciudad de México (Azcapotzalco)"
"res_locality_mx_cmx_03","base.mx","base.state_mx_df","03","Ciudad de México (Benito Juárez)","Ciudad de México (Benito Juárez)"
"res_locality_mx_cmx_04","base.mx","base.state_mx_df","04","Ciudad de México (Coyoacán)","Ciudad de México (Coyoacán)"
"res_locality_mx_cmx_05","base.mx","base.state_mx_df","05","Ciudad de México (Cuajimalpa de Morelos)","Ciudad de México (Cuajimalpa de Morelos)"
"res_locality_mx_cmx_06","base.mx","base.state_mx_df","06","Ciudad de México (Cuauhtémoc)","Ciudad de México (Cuauhtémoc)"
"res_locality_mx_cmx_07","base.mx","base.state_mx_df","07","Ciudad de México (Gustavo A. Madero)","Ciudad de México (Gustavo A. Madero)"
"res_locality_mx_cmx_08","base.mx","base.state_mx_df","08","Ciudad de México (Iztacalco)","Ciudad de México (Iztacalco)"
"res_locality_mx_cmx_09","base.mx","base.state_mx_df","09","Ciudad de México (Iztapalapa)","Ciudad de México (Iztapalapa)"
"res_locality_mx_cmx_10","base.mx","base.state_mx_df","10","Ciudad de México (Magdalena Contreras)","Ciudad de México (Magdalena Contreras)"
"res_locality_mx_cmx_11","base.mx","base.state_mx_df","11","Ciudad de México (Miguel Hidalgo)","Ciudad de México (Miguel Hidalgo)"
"res_locality_mx_cmx_12","base.mx","base.state_mx_df","12","Ciudad de México (Milpa Alta)","Ciudad de México (Milpa Alta)"
"res_locality_mx_cmx_13","base.mx","base.state_mx_df","13","Ciudad de México (Tláhuac)","Ciudad de México (Tláhuac)"
"res_locality_mx_cmx_14","base.mx","base.state_mx_df","14","Ciudad de México (Tlalpan)","Ciudad de México (Tlalpan)"
"res_locality_mx_cmx_15","base.mx","base.state_mx_df","15","Ciudad de México (Venustiano Carranza)","Ciudad de México (Venustiano Carranza)"
"res_locality_mx_cmx_16","base.mx","base.state_mx_df","16","Ciudad de México (Xochimilco)","Ciudad de México (Xochimilco)"
"res_locality_mx_dur_01","base.mx","base.state_mx_dgo","01","Victoria de Durango","Victoria de Durango"
"res_locality_mx_dur_02","base.mx","base.state_mx_dgo","02","Gómez Palacio","Gómez Palacio"
"res_locality_mx_dur_03","base.mx","base.state_mx_dgo","03","Ciudad Lerdo","Ciudad Lerdo"
"res_locality_mx_dur_04","base.mx","base.state_mx_dgo","04","Santiago Papasquiaro","Santiago Papasquiaro"
"res_locality_mx_dur_05","base.mx","base.state_mx_dgo","05","Canatlán","Canatlán"
"res_locality_mx_dur_06","base.mx","base.state_mx_dgo","06","San Juan del Río del Centauro del Norte","San Juan del Río del Centauro del Norte"
"res_locality_mx_dur_07","base.mx","base.state_mx_dgo","07","Peñón Blanco","Peñón Blanco"
"res_locality_mx_dur_08","base.mx","base.state_mx_dgo","08","Francisco I. Madero","Francisco I. Madero"
"res_locality_mx_dur_09","base.mx","base.state_mx_dgo","09","Nombre de Dios","Nombre de Dios"
"res_locality_mx_dur_10","base.mx","base.state_mx_dgo","10","Vicente Guerrero","Vicente Guerrero"
"res_locality_mx_dur_11","base.mx","base.state_mx_dgo","11","El Salto","El Salto"
"res_locality_mx_dur_12","base.mx","base.state_mx_dgo","12","Santa María del Oro","Santa María del Oro"
"res_locality_mx_gro_01","base.mx","base.state_mx_gro","01","Acapulco de Juárez","Acapulco de Juárez"
"res_locality_mx_gro_02","base.mx","base.state_mx_gro","02","Chilpancingo de los Bravo","Chilpancingo de los Bravo"
"res_locality_mx_gua_01","base.mx","base.state_mx_gto","01","Acámbaro","Acámbaro"
"res_locality_mx_gua_02","base.mx","base.state_mx_gto","02","San miguel de Allende","San Miguel de Allende"
"res_locality_mx_gua_03","base.mx","base.state_mx_gto","03","Celaya","Celaya"
"res_locality_mx_gua_04","base.mx","base.state_mx_gto","04","Cortazar","Cortazar"
"res_locality_mx_gua_05","base.mx","base.state_mx_gto","05","Guanajuato","Guanajuato"
"res_locality_mx_gua_06","base.mx","base.state_mx_gto","06","Irapuato","Irapuato"
"res_locality_mx_gua_07","base.mx","base.state_mx_gto","07","León de los Aldama","León de los Aldama"
"res_locality_mx_gua_08","base.mx","base.state_mx_gto","08","Moroleón","Moroleón"
"res_locality_mx_gua_09","base.mx","base.state_mx_gto","09","Salamanca","Salamanca"
"res_locality_mx_gua_10","base.mx","base.state_mx_gto","10","San Francisco del Rincón","San Francisco del Rincón"
"res_locality_mx_gua_11","base.mx","base.state_mx_gto","11","Silao","Silao"
"res_locality_mx_gua_12","base.mx","base.state_mx_gto","12","Jerécuaro","Jerécuaro"
"res_locality_mx_gua_13","base.mx","base.state_mx_gto","13","Santiago Maravatío","Santiago Maravatío"
"res_locality_mx_gua_14","base.mx","base.state_mx_gto","14","Romita","Romita"
"res_locality_mx_gua_15","base.mx","base.state_mx_gto","15","Tarandacuao","Tarandacuao"
"res_locality_mx_gua_16","base.mx","base.state_mx_gto","16","Huanímaro","Huanímaro"
"res_locality_mx_gua_17","base.mx","base.state_mx_gto","17","Comonfort","Comonfort"
"res_locality_mx_gua_18","base.mx","base.state_mx_gto","18","Uriangato","Uriangato"
"res_locality_mx_gua_19","base.mx","base.state_mx_gto","19","Pénjamo","Pénjamo"
"res_locality_mx_gua_20","base.mx","base.state_mx_gto","20","Cuerámaro","Cuerámaro"
"res_locality_mx_gua_21","base.mx","base.state_mx_gto","21","Empalme Escobedo (Escobedo)","Empalme Escobedo (Escobedo)"
"res_locality_mx_gua_22","base.mx","base.state_mx_gto","22","San Luis de la Paz","San Luis de la Paz"
"res_locality_mx_gua_23","base.mx","base.state_mx_gto","23","Valle de Santiago","Valle de Santiago"
"res_locality_mx_gua_24","base.mx","base.state_mx_gto","24","Abasolo","Abasolo"
"res_locality_mx_gua_25","base.mx","base.state_mx_gto","25","Rincón de Tamayo","Rincón de Tamayo"
"res_locality_mx_gua_26","base.mx","base.state_mx_gto","26","Villagrán","Villagrán"
"res_locality_mx_gua_27","base.mx","base.state_mx_gto","27","Yuriria","Yuriria"
"res_locality_mx_gua_28","base.mx","base.state_mx_gto","28","Apaseo el Grande","Apaseo el Grande"
"res_locality_mx_gua_29","base.mx","base.state_mx_gto","29","Purísima de Bustos","Purísima de Bustos"
"res_locality_mx_gua_30","base.mx","base.state_mx_gto","30","Salvatierra","Salvatierra"
"res_locality_mx_gua_31","base.mx","base.state_mx_gto","31","Marfil","Marfil"
"res_locality_mx_gua_32","base.mx","base.state_mx_gto","32","San José Iturbide","San José Iturbide"
"res_locality_mx_gua_33","base.mx","base.state_mx_gto","33","Apaseo el Alto","Apaseo el Alto"
"res_locality_mx_gua_34","base.mx","base.state_mx_gto","34","Ciudad Manuel Doblado","Ciudad Manuel Doblado"
"res_locality_mx_gua_35","base.mx","base.state_mx_gto","35","Jaral del Progreso","Jaral del Progreso"
"res_locality_mx_gua_36","base.mx","base.state_mx_gto","36","San Diego de la Unión","San Diego de la Unión"
"res_locality_mx_gua_37","base.mx","base.state_mx_gto","37","Santa Cruz Juventino Rosas","Santa Cruz Juventino Rosas"
"res_locality_mx_gua_38","base.mx","base.state_mx_gto","38","Doctor Mora","Doctor Mora"
"res_locality_mx_gua_39","base.mx","base.state_mx_gto","39","Dolores Hgo. Cuna de la Indep. Nal.","Dolores Hgo. Cuna de la Indep. Nal."
"res_locality_mx_hid_01","base.mx","base.state_mx_hgo","01","Actopan","Actopan"
"res_locality_mx_hid_02","base.mx","base.state_mx_hgo","02","Apan","Apan"
"res_locality_mx_jal_01","base.mx","base.state_mx_jal","01","Ameca","Ameca"
"res_locality_mx_jal_02","base.mx","base.state_mx_jal","02","Ciudad Guzmán","Ciudad Guzmán"
"res_locality_mx_mex_01","base.mx","base.state_mx_mex","01","Ciudad Adolfo López Mateos","Ciudad Adolfo López Mateos"
"res_locality_mx_mex_02","base.mx","base.state_mx_mex","02","Chimalhuacán","Chimalhuacán"
