"id","country_id:id","state_id:id","code","name","name@es_419"
"res_locality_mx_mex_03","base.mx","base.state_mx_mex","03","Coacalco de Berriozabal","Coacalco de Berriozabal"
"res_locality_mx_mex_04","base.mx","base.state_mx_mex","04","Cuautitlán Izcalli","Cuautitlán Izcalli"
"res_locality_mx_mex_05","base.mx","base.state_mx_mex","05","Ecatepec de Morelos","Ecatepec de Morelos"
"res_locality_mx_mex_06","base.mx","base.state_mx_mex","06","Huixquilucan de Degollado","Huixquilucan de Degollado"
"res_locality_mx_mex_07","base.mx","base.state_mx_mex","07","Los Reyes Acaquilpan (La Paz)","Los Reyes Acaquilpan (La Paz)"
"res_locality_mx_mex_08","base.mx","base.state_mx_mex","08","Metepec","Metepec"
"res_locality_mx_mex_09","base.mx","base.state_mx_mex","09","Naucalpan de Juárez","Naucalpan de Juárez"
"res_locality_mx_mex_10","base.mx","base.state_mx_mex","10","Ciudad Nezahualcoyotl","Ciudad Nezahualcoyotl"
"res_locality_mx_mex_11","base.mx","base.state_mx_mex","11","Villa Nicolás Romero","Villa Nicolás Romero"
"res_locality_mx_mex_12","base.mx","base.state_mx_mex","12","Tecamac de Felipe Villanueva","Tecamac de Felipe Villanueva"
"res_locality_mx_mex_13","base.mx","base.state_mx_mex","13","Tepotzotlán","Tepotzotlán"
"res_locality_mx_mex_14","base.mx","base.state_mx_mex","14","Tlalnepantla de Baz","Tlalnepantla de Baz"
"res_locality_mx_mex_15","base.mx","base.state_mx_mex","15","Santa Maria Tultepec","Santa Maria Tultepec"
"res_locality_mx_mex_16","base.mx","base.state_mx_mex","16","Tultitlán de Mariano Escobedo","Tultitlán de Mariano Escobedo"
"res_locality_mx_mex_17","base.mx","base.state_mx_mex","17","Cuautitlán","Cuautitlán"
"res_locality_mx_mex_18","base.mx","base.state_mx_mex","18","Ixtapaluca","Ixtapaluca"
"res_locality_mx_mex_19","base.mx","base.state_mx_mex","19","Texcoco de Mora","Texcoco de Mora"
"res_locality_mx_mex_20","base.mx","base.state_mx_mex","20","Toluca de Lerdo","Toluca de Lerdo"
"res_locality_mx_mex_21","base.mx","base.state_mx_mex","21","Valle de Chalco Solidaridad","Valle de Chalco Solidaridad"
"res_locality_mx_mex_22","base.mx","base.state_mx_mex","22","Tejupilco de Hidalgo","Tejupilco de Hidalgo"
"res_locality_mx_mex_23","base.mx","base.state_mx_mex","23","Chalco de Díaz Covarrubias","Chalco de Díaz Covarrubias"
"res_locality_mx_mex_24","base.mx","base.state_mx_mex","24","Amatepec","Amatepec"
"res_locality_mx_mex_26","base.mx","base.state_mx_mex","26","Melchor Ocampo","Melchor Ocampo"
"res_locality_mx_mex_27","base.mx","base.state_mx_mex","27","San Vicente Chicoloapan de Juárez","San Vicente Chicoloapan de Juárez"
"res_locality_mx_mex_28","base.mx","base.state_mx_mex","28","Capulhuac","Capulhuac"
"res_locality_mx_mex_29","base.mx","base.state_mx_mex","29","Juchitepec de Mariano Riva Palacio","Juchitepec de Mariano Riva Palacio"
"res_locality_mx_mex_30","base.mx","base.state_mx_mex","30","Tequixquiac","Tequixquiac"
"res_locality_mx_mex_31","base.mx","base.state_mx_mex","31","Xonacatlán","Xonacatlán"
"res_locality_mx_mex_32","base.mx","base.state_mx_mex","32","San Mateo Atenco","San Mateo Atenco"
"res_locality_mx_mex_36","base.mx","base.state_mx_mex","36","Chiconcuac","Chiconcuac"
"res_locality_mx_mex_39","base.mx","base.state_mx_mex","39","Almoloya de Juárez","Almoloya de Juárez"
"res_locality_mx_mex_40","base.mx","base.state_mx_mex","40","Ocoyoacac","Ocoyoacac"
"res_locality_mx_mex_41","base.mx","base.state_mx_mex","41","Zumpango","Zumpango"
"res_locality_mx_mic_01","base.mx","base.state_mx_mich","01","Apatzingán de la Constitución","Apatzingán de la Constitución"
"res_locality_mx_mic_02","base.mx","base.state_mx_mich","02","Los Reyes de Salgado","Los Reyes de Salgado"
"res_locality_mx_mic_03","base.mx","base.state_mx_mich","03","Ciudad Hidalgo","Ciudad Hidalgo"
"res_locality_mx_mic_04","base.mx","base.state_mx_mich","04","Jacona de Plancarte","Jacona de Plancarte"
"res_locality_mx_mic_05","base.mx","base.state_mx_mich","05","La piedad de Cabadas","La piedad de Cabadas"
"res_locality_mx_mic_06","base.mx","base.state_mx_mich","06","Morelia","Morelia"
"res_locality_mx_mic_07","base.mx","base.state_mx_mich","07","Pátzcuaro","Pátzcuaro"
"res_locality_mx_mic_08","base.mx","base.state_mx_mich","08","Sahuayo de Morelos","Sahuayo de Morelos"
"res_locality_mx_mic_09","base.mx","base.state_mx_mich","09","Uruapan","Uruapan"
"res_locality_mx_mic_10","base.mx","base.state_mx_mich","10","Zacapu","Zacapu"
"res_locality_mx_mic_11","base.mx","base.state_mx_mich","11","Zamora de Hidalgo","Zamora de Hidalgo"
"res_locality_mx_mic_12","base.mx","base.state_mx_mich","12","Heroica Zitácuaro","Heroica Zitácuaro"
"res_locality_mx_mic_13","base.mx","base.state_mx_mich","13","Paracho de Verduzco","Paracho de Verduzco"
"res_locality_mx_mic_14","base.mx","base.state_mx_mich","14","Tangancícuaro de Arista","Tangancícuaro de Arista"
"res_locality_mx_mic_15","base.mx","base.state_mx_mich","15","Maravatío de Ocampo","Maravatío de Ocampo"
"res_locality_mx_mic_16","base.mx","base.state_mx_mich","16","Zinapécuaro de Figueroa","Zinapécuaro de Figueroa"
"res_locality_mx_mic_17","base.mx","base.state_mx_mich","17","Puruándiro","Puruándiro"
"res_locality_mx_mic_18","base.mx","base.state_mx_mich","18","Yurécuaro","Yurécuaro"
"res_locality_mx_mic_19","base.mx","base.state_mx_mich","19","Huetamo de Núñez","Huetamo de Núñez"
"res_locality_mx_mic_20","base.mx","base.state_mx_mich","20","Tacámbaro de Codallos","Tacámbaro de Codallos"
"res_locality_mx_mic_21","base.mx","base.state_mx_mich","21","Ciudad Lázaro Cárdenas","Ciudad Lázaro Cárdenas"
"res_locality_mx_mic_22","base.mx","base.state_mx_mich","22","Las Guacamayas","Las Guacamayas"
"res_locality_mx_mic_23","base.mx","base.state_mx_mich","23","Jiquilpan de Juárez","Jiquilpan de Juárez"
"res_locality_mx_mic_24","base.mx","base.state_mx_mich","24","Tuxpan","Tuxpan"
"res_locality_mx_mic_25","base.mx","base.state_mx_mich","25","Cotija de la Paz","Cotija de la Paz"
"res_locality_mx_mic_26","base.mx","base.state_mx_mich","26","Nueva Italia de Ruiz","Nueva Italia de Ruiz"
"res_locality_mx_mic_27","base.mx","base.state_mx_mich","27","Cuitzeo del Porvenir","Cuitzeo del Porvenir"
"res_locality_mx_mor_01","base.mx","base.state_mx_mor","01","Cuautla (Cuautla de Morelos)","Cuautla (Cuautla de Morelos)"
"res_locality_mx_nay_01","base.mx","base.state_mx_nay","01","Santiago Ixcuintla","Santiago Ixcuintla"
"res_locality_mx_nay_02","base.mx","base.state_mx_nay","02","Tepic","Tepic"
"res_locality_mx_nay_03","base.mx","base.state_mx_nay","03","Tuxpan","Tuxpan"
"res_locality_mx_nay_04","base.mx","base.state_mx_nay","04","Acaponeta","Acaponeta"
"res_locality_mx_nay_05","base.mx","base.state_mx_nay","05","Tecuala","Tecuala"
"res_locality_mx_nay_06","base.mx","base.state_mx_nay","06","Compostela","Compostela"
"res_locality_mx_nay_07","base.mx","base.state_mx_nay","07","Francisco I. Madero (Puga)","Francisco I. Madero (Puga)"
"res_locality_mx_nay_08","base.mx","base.state_mx_nay","08","Villa Hidalgo (El Nuevo)","Villa Hidalgo (El Nuevo)"
"res_locality_mx_nay_09","base.mx","base.state_mx_nay","09","Ruiz","Ruiz"
"res_locality_mx_nay_10","base.mx","base.state_mx_nay","10","San Blas","San Blas"
"res_locality_mx_nay_11","base.mx","base.state_mx_nay","11","Ixtlán del Río","Ixtlán del Río"
"res_locality_mx_nay_12","base.mx","base.state_mx_nay","12","Bucerías","Bucerías"
"res_locality_mx_nay_13","base.mx","base.state_mx_nay","13","Las Varas","Las Varas"
"res_locality_mx_nay_14","base.mx","base.state_mx_nay","14","Xalisco","Xalisco"
"res_locality_mx_nay_15","base.mx","base.state_mx_nay","15","San pedro Lagunillas","San Pedro Lagunillas"
"res_locality_mx_nay_16","base.mx","base.state_mx_nay","16","La peñita de Jaltemba","La peñita de Jaltemba"
"res_locality_mx_nay_17","base.mx","base.state_mx_nay","17","Jala","Jala"
"res_locality_mx_nay_18","base.mx","base.state_mx_nay","18","Ahuacatlán","Ahuacatlán"
"res_locality_mx_nle_01","base.mx","base.state_mx_nl","01","Ciudad Apodaca","Ciudad Apodaca"
"res_locality_mx_nle_02","base.mx","base.state_mx_nl","02","San Pedro Garza García","San Pedro Garza García"
"res_locality_mx_oax_01","base.mx","base.state_mx_oax","01","Juchitán (Juchitán de Zaragoza)","Juchitán (Juchitán de Zaragoza)"
"res_locality_mx_oax_02","base.mx","base.state_mx_oax","02","Oaxaca de Juárez","Oaxaca de Juárez"
"res_locality_mx_pue_01","base.mx","base.state_mx_pue","01","Atlixco","Atlixco"
"res_locality_mx_pue_02","base.mx","base.state_mx_pue","02","Izúcar de Matamoros","Izúcar de Matamoros"
"res_locality_mx_que_01","base.mx","base.state_mx_qro","01","Querétaro","Querétaro"
"res_locality_mx_roo_01","base.mx","base.state_mx_q_roo","01","Cancún","Cancún"
"res_locality_mx_que_02","base.mx","base.state_mx_qro","02","San Juan del Rio","San Juan del Río"
"res_locality_mx_roo_02","base.mx","base.state_mx_q_roo","02","Cozumel","Cozumel"
"res_locality_mx_roo_03","base.mx","base.state_mx_q_roo","03","Felipe Carrillo Puerto","Felipe Carrillo Puerto"
"res_locality_mx_roo_04","base.mx","base.state_mx_q_roo","04","Chetumal","Chetumal"
"res_locality_mx_roo_05","base.mx","base.state_mx_q_roo","05","Playa del Carmen","Playa del Carmen"
"res_locality_mx_roo_06","base.mx","base.state_mx_q_roo","06","Kantunilkín","Kantunilkín"
"res_locality_mx_roo_07","base.mx","base.state_mx_q_roo","07","Isla Mujeres","Isla Mujeres"
"res_locality_mx_roo_08","base.mx","base.state_mx_q_roo","08","Bacalar","Bacalar"
"res_locality_mx_sin_01","base.mx","base.state_mx_sin","01","Los Mochis","Los Mochis"
"res_locality_mx_sin_02","base.mx","base.state_mx_sin","02","Culiacán Rosales","Culiacán Rosales"
"res_locality_mx_sin_03","base.mx","base.state_mx_sin","03","Escuinapa de Hidalgo","Escuinapa de Hidalgo"
"res_locality_mx_sin_04","base.mx","base.state_mx_sin","04","Guasave","Guasave"
"res_locality_mx_sin_05","base.mx","base.state_mx_sin","05","Mazatlán","Mazatlán"
"res_locality_mx_sin_06","base.mx","base.state_mx_sin","06","Guamúchil","Guamúchil"
"res_locality_mx_sin_07","base.mx","base.state_mx_sin","07","Navolato","Navolato"
"res_locality_mx_sin_08","base.mx","base.state_mx_sin","08","Quila","Quila"
"res_locality_mx_sin_09","base.mx","base.state_mx_sin","09","Ahome","Ahome"
"res_locality_mx_sin_10","base.mx","base.state_mx_sin","10","Higuera de Zaragoza","Higuera de Zaragoza"
"res_locality_mx_sin_11","base.mx","base.state_mx_sin","11","Choix","Choix"
"res_locality_mx_sin_12","base.mx","base.state_mx_sin","12","Villa Unión","Villa Unión"
"res_locality_mx_sin_13","base.mx","base.state_mx_sin","13","Sinaloa de Leyva","Sinaloa de Leyva"
"res_locality_mx_sin_14","base.mx","base.state_mx_sin","14","Mocorito","Mocorito"
"res_locality_mx_sin_15","base.mx","base.state_mx_sin","15","Angostura","Angostura"
"res_locality_mx_sin_16","base.mx","base.state_mx_sin","16","San Blas","San Blas"
"res_locality_mx_sin_17","base.mx","base.state_mx_sin","17","La Cruz","La Cruz"
"res_locality_mx_sin_18","base.mx","base.state_mx_sin","18","El rosario","El rosario"
"res_locality_mx_sin_19","base.mx","base.state_mx_sin","19","Estación Naranjo","Estación Naranjo"
"res_locality_mx_sin_20","base.mx","base.state_mx_sin","20","Aguaruto","Aguaruto"
"res_locality_mx_sin_21","base.mx","base.state_mx_sin","21","Cosalá","Cosalá"
"res_locality_mx_sin_22","base.mx","base.state_mx_sin","22","San Ignacio","San Ignacio"
"res_locality_mx_sin_23","base.mx","base.state_mx_sin","23","Topolobampo","Topolobampo"
"res_locality_mx_sin_24","base.mx","base.state_mx_sin","24","Lic. Benito Juárez (Campo Gobierno)","Lic. Benito Juárez (Campo Gobierno)"
"res_locality_mx_slp_01","base.mx","base.state_mx_slp","01","Ciudad Valles","Ciudad Valles"
"res_locality_mx_son_01","base.mx","base.state_mx_son","01","San Luis Río Colorado","San Luis Río Colorado"
"res_locality_mx_tab_01","base.mx","base.state_mx_tab","01","Cárdenas","Cárdenas"
"res_locality_mx_tab_02","base.mx","base.state_mx_tab","02","Villahermosa","Villahermosa"
"res_locality_mx_tab_03","base.mx","base.state_mx_tab","03","Comalcalco","Comalcalco"
"res_locality_mx_tab_04","base.mx","base.state_mx_tab","04","Emiliano Zapata","Emiliano Zapata"
"res_locality_mx_tab_05","base.mx","base.state_mx_tab","05","Jalpa de Méndez","Jalpa de Méndez"
"res_locality_mx_tab_07","base.mx","base.state_mx_tab","07","Macuspana","Macuspana"
"res_locality_mx_tab_08","base.mx","base.state_mx_tab","08","Tenosique de Pino Suárez","Tenosique de Pino Suárez"
"res_locality_mx_tab_09","base.mx","base.state_mx_tab","09","Teapa","Teapa"
"res_locality_mx_tab_10","base.mx","base.state_mx_tab","10","Paraíso","Paraíso"
"res_locality_mx_tab_11","base.mx","base.state_mx_tab","11","Frontera","Frontera"
"res_locality_mx_tab_12","base.mx","base.state_mx_tab","12","Cunduacán","Cunduacán"
"res_locality_mx_tab_13","base.mx","base.state_mx_tab","13","Huimanguillo","Huimanguillo"
"res_locality_mx_tam_01","base.mx","base.state_mx_tamps","01","Altamira","Altamira"
"res_locality_mx_tla_01","base.mx","base.state_mx_tlax","01","Apizaco","Apizaco"
"res_locality_mx_tla_02","base.mx","base.state_mx_tlax","02","Villa Vicente Guerrero","Villa Vicente Guerrero"
"res_locality_mx_tla_03","base.mx","base.state_mx_tlax","03","Tlaxcala (Tlaxcala de Xicotencatl)","Tlaxcala (Tlaxcala de Xicotencatl)"
"res_locality_mx_tla_04","base.mx","base.state_mx_tlax","04","Huamantla","Huamantla"
"res_locality_mx_tla_05","base.mx","base.state_mx_tlax","05","Calpulalpan","Calpulalpan"
"res_locality_mx_tla_06","base.mx","base.state_mx_tlax","06","Chiautempan","Chiautempan"
"res_locality_mx_ver_01","base.mx","base.state_mx_ver","01","Acayucan","Acayucan"
"res_locality_mx_ver_02","base.mx","base.state_mx_ver","02","Naranjos","Naranjos"
"res_locality_mx_ver_03","base.mx","base.state_mx_ver","03","Boca del RÍo","Boca del Río"
"res_locality_mx_ver_04","base.mx","base.state_mx_ver","04","Coatepec","Coatepec"
"res_locality_mx_ver_05","base.mx","base.state_mx_ver","05","Agua dulce","Agua dulce"
"res_locality_mx_ver_06","base.mx","base.state_mx_ver","06","Coatzacoalcos","Coatzacoalcos"
"res_locality_mx_ver_07","base.mx","base.state_mx_ver","07","Córdoba","Córdoba"
"res_locality_mx_ver_08","base.mx","base.state_mx_ver","08","Tres Valles","Tres Valles"
"res_locality_mx_ver_09","base.mx","base.state_mx_ver","09","Jáltipan de Morelos","Jáltipan de Morelos"
"res_locality_mx_ver_10","base.mx","base.state_mx_ver","10","Xalapa-Enríquez","Xalapa-Enríquez"
"res_locality_mx_ver_11","base.mx","base.state_mx_ver","11","Minatitlán","Minatitlán"
"res_locality_mx_ver_12","base.mx","base.state_mx_ver","12","Orizaba","Orizaba"
"res_locality_mx_ver_13","base.mx","base.state_mx_ver","13","Papantla de Olarte","Papantla de Olarte"
"res_locality_mx_ver_14","base.mx","base.state_mx_ver","14","Poza Rica de Hidalgo","Poza Rica de Hidalgo"
"res_locality_mx_ver_15","base.mx","base.state_mx_ver","15","San Andrés Tuxtla","San Andrés Tuxtla"
"res_locality_mx_ver_16","base.mx","base.state_mx_ver","16","Túxpam de Rodríguez Cano","Túxpam de Rodríguez Cano"
"res_locality_mx_ver_17","base.mx","base.state_mx_ver","17","Veracruz","Veracruz"
"res_locality_mx_ver_18","base.mx","base.state_mx_ver","18","Tierra Blanca","Tierra Blanca"
"res_locality_mx_ver_19","base.mx","base.state_mx_ver","19","Cosamaloapan","Cosamaloapan"
"res_locality_mx_ver_20","base.mx","base.state_mx_ver","20","Carlos A. Carrillo","Carlos A. Carrillo"
"res_locality_mx_ver_21","base.mx","base.state_mx_ver","21","Pánuco","Pánuco"
"res_locality_mx_ver_22","base.mx","base.state_mx_ver","22","Tampico Alto","Tampico Alto"
"res_locality_mx_ver_23","base.mx","base.state_mx_ver","23","Tempoal de Sánchez","Tempoal de Sánchez"
"res_locality_mx_ver_24","base.mx","base.state_mx_ver","24","Tantoyuca","Tantoyuca"
"res_locality_mx_ver_25","base.mx","base.state_mx_ver","25","Gutiérrez Zamora","Gutiérrez Zamora"
"res_locality_mx_ver_26","base.mx","base.state_mx_ver","26","Platón Sánchez","Platón Sánchez"
"res_locality_mx_ver_27","base.mx","base.state_mx_ver","27","Juan Rodríguez Clara","Juan Rodríguez Clara"
"res_locality_mx_ver_28","base.mx","base.state_mx_ver","28","Huatusco de Chicuellar","Huatusco de Chicuellar"
"res_locality_mx_ver_29","base.mx","base.state_mx_ver","29","Ixtaczoquitlán","Ixtaczoquitlán"
"res_locality_mx_ver_30","base.mx","base.state_mx_ver","30","Río Blanco","Río Blanco"
"res_locality_mx_ver_31","base.mx","base.state_mx_ver","31","Isla","Isla"
"res_locality_mx_ver_32","base.mx","base.state_mx_ver","32","Cuitláhuac","Cuitláhuac"
"res_locality_mx_ver_33","base.mx","base.state_mx_ver","33","Fortín de las Flores","Fortín de las Flores"
"res_locality_mx_ver_34","base.mx","base.state_mx_ver","34","Alvarado","Alvarado"
"res_locality_mx_ver_35","base.mx","base.state_mx_ver","35","José Cardel","José Cardel"
"res_locality_mx_ver_36","base.mx","base.state_mx_ver","36","Banderilla","Banderilla"
"res_locality_mx_ver_37","base.mx","base.state_mx_ver","37","Paraje Nuevo","Paraje Nuevo"
"res_locality_mx_ver_38","base.mx","base.state_mx_ver","38","Playa Vicente","Playa Vicente"
"res_locality_mx_ver_39","base.mx","base.state_mx_ver","39","Altotonga","Altotonga"
"res_locality_mx_ver_40","base.mx","base.state_mx_ver","40","Juan Díaz Covarrubias","Juan Díaz Covarrubias"
"res_locality_mx_ver_41","base.mx","base.state_mx_ver","41","Cuichapa","Cuichapa"
"res_locality_mx_ver_42","base.mx","base.state_mx_ver","42","Santiago Tuxtla","Santiago Tuxtla"
"res_locality_mx_ver_43","base.mx","base.state_mx_ver","43","Huayacocotla","Huayacocotla"
"res_locality_mx_ver_44","base.mx","base.state_mx_ver","44","Paso de Ovejas","Paso de Ovejas"
"res_locality_mx_ver_45","base.mx","base.state_mx_ver","45","Catemaco","Catemaco"
"res_locality_mx_ver_46","base.mx","base.state_mx_ver","46","Nogales","Nogales"
"res_locality_mx_ver_47","base.mx","base.state_mx_ver","47","Las Choapas","Las Choapas"
"res_locality_mx_ver_48","base.mx","base.state_mx_ver","48","General Miguel Alemán (Potrero Nuevo)","General Miguel Alemán (Potrero Nuevo)"
"res_locality_mx_ver_49","base.mx","base.state_mx_ver","49","Coatzintla","Coatzintla"
"res_locality_mx_ver_50","base.mx","base.state_mx_ver","50","Ángel R. Cabada","Ángel R. Cabada"
"res_locality_mx_ver_51","base.mx","base.state_mx_ver","51","San Rafael","San Rafael"
"res_locality_mx_ver_52","base.mx","base.state_mx_ver","52","Tlacojalpan","Tlacojalpan"
"res_locality_mx_ver_53","base.mx","base.state_mx_ver","53","Cosoleacaque","Cosoleacaque"
"res_locality_mx_ver_54","base.mx","base.state_mx_ver","54","Lerdo de Tejada","Lerdo de Tejada"
"res_locality_mx_ver_55","base.mx","base.state_mx_ver","55","Tihuatlán","Tihuatlán"
"res_locality_mx_ver_56","base.mx","base.state_mx_ver","56","Atoyac","Atoyac"
"res_locality_mx_ver_57","base.mx","base.state_mx_ver","57","Huiloapan de Cuauhtémoc","Huiloapan de Cuauhtémoc"
"res_locality_mx_ver_58","base.mx","base.state_mx_ver","58","Cazones de Herrera","Cazones de Herrera"
"res_locality_mx_ver_59","base.mx","base.state_mx_ver","59","Yecuatla","Yecuatla"
"res_locality_mx_ver_60","base.mx","base.state_mx_ver","60","Soledad de Doblado","Soledad de Doblado"
"res_locality_mx_ver_61","base.mx","base.state_mx_ver","61","Cerro Azul","Cerro Azul"
"res_locality_mx_ver_62","base.mx","base.state_mx_ver","62","Tezonapa","Tezonapa"
"res_locality_mx_ver_66","base.mx","base.state_mx_ver","66","Sihuapan","Sihuapan"
"res_locality_mx_ver_67","base.mx","base.state_mx_ver","67","El Higo","El Higo"
"res_locality_mx_ver_68","base.mx","base.state_mx_ver","68","Paso del Macho","Paso del Macho"
"res_locality_mx_ver_69","base.mx","base.state_mx_ver","69","Tlapacoyan","Tlapacoyan"
"res_locality_mx_yuc_01","base.mx","base.state_mx_yuc","01","Mérida","Mérida"
"res_locality_mx_zac_01","base.mx","base.state_mx_zac","01","Fresnillo","Fresnillo"
"res_locality_mx_zac_02","base.mx","base.state_mx_zac","02","Jerez de García Salinas","Jerez de García Salinas"
"res_locality_mx_zac_03","base.mx","base.state_mx_zac","03","Zacatecas","Zacatecas"
"res_locality_mx_zac_04","base.mx","base.state_mx_zac","04","Guadalupe","Guadalupe"
"res_locality_mx_zac_05","base.mx","base.state_mx_zac","05","Río Grande","Río Grande"
"res_locality_mx_zac_06","base.mx","base.state_mx_zac","06","Ciudad Cuauhtémoc","Ciudad Cuauhtémoc"
"res_locality_mx_zac_07","base.mx","base.state_mx_zac","07","Ojocaliente","Ojocaliente"
"res_locality_mx_zac_08","base.mx","base.state_mx_zac","08","Villa Hidalgo","Villa Hidalgo"
"res_locality_mx_zac_09","base.mx","base.state_mx_zac","09","Villanueva","Villanueva"
"res_locality_mx_zac_10","base.mx","base.state_mx_zac","10","Villa de Cos","Villa de Cos"
"res_locality_mx_zac_11","base.mx","base.state_mx_zac","11","Nochistlán de Mejía","Nochistlán de Mejía"
"res_locality_mx_zac_12","base.mx","base.state_mx_zac","12","Víctor Rosales","Víctor Rosales"
"res_locality_mx_zac_13","base.mx","base.state_mx_zac","13","Valparaíso","Valparaíso"
"res_locality_mx_zac_14","base.mx","base.state_mx_zac","14","Luis Moya","Luis Moya"
"res_locality_mx_zac_15","base.mx","base.state_mx_zac","15","Moyahua de Estrada","Moyahua de Estrada"
"res_locality_mx_zac_16","base.mx","base.state_mx_zac","16","Sombrerete","Sombrerete"
"res_locality_mx_zac_17","base.mx","base.state_mx_zac","17","Jalpa","Jalpa"
"res_locality_mx_zac_18","base.mx","base.state_mx_zac","18","Loreto","Loreto"
"res_locality_mx_zac_19","base.mx","base.state_mx_zac","19","Juan Aldama","Juan Aldama"
